#Step Temp TotEng 
       0          900   -4220.3822 
      10    891.20106   -4053.2548 
      20          900   -4078.4242 
      30          900   -4079.7084 
      40          900   -4060.9885 
      50          900   -4072.2113 
      60    902.84423   -4086.8422 
      70          900   -4083.9244 
      80          900   -4083.9082 
      90          900   -4084.9145 
     100          900   -4077.2632 
     110          900   -4083.8725 
     120          900   -4060.9022 
     130          900   -4094.0727 
     140          900   -4067.7218 
     150          900   -4084.3791 
     160          900   -4084.5958 
     170          900    -4076.786 
     180          900   -4057.5642 
     190          900   -4083.6266 
     200          900   -4060.6024 
     210    891.55212   -4092.3418 
     220          900   -4065.9804 
     230     907.7043    -4088.081 
     240          900   -4077.9739 
     250     904.2267   -4071.7363 
     260          900   -4079.5172 
     270          900   -4084.4806 
     280          900   -4060.4621 
     290          900   -4082.0444 
     300          900   -4082.3029 
     310          900   -4076.0818 
     320          900   -4089.6753 
     330          900   -4073.2789 
     340          900    -4077.246 
     350          900   -4082.1505 
     360          900   -4070.4542 
     370          900   -4076.6479 
     380          900   -4083.3141 
     390          900   -4074.4345 
     400    902.33967   -4087.7494 
     410          900   -4061.9948 
     420          900   -4082.7221 
     430          900   -4078.9598 
     440          900   -4073.6615 
     450    906.08538   -4066.5433 
     460          900   -4082.0423 
     470          900   -4072.1335 
     480     904.6029     -4086.57 
     490    902.97079   -4073.2765 
     500          900   -4080.2889 
     510    903.06798   -4077.0578 
     520    891.91189   -4073.8823 
     530          900   -4072.4152 
     540          900   -4084.8935 
     550    890.42804   -4076.8837 
     560          900   -4082.3822 
     570          900   -4073.6734 
     580     899.8684   -4079.5279 
     590          900    -4080.101 
     600          900   -4081.3196 
     610          900   -4080.8357 
     620    893.03523   -4072.8436 
     630          900   -4077.5061 
     640    904.38039   -4082.3019 
     650          900   -4078.1841 
     660          900    -4082.425 
     670          900   -4082.5641 
     680          900   -4071.7471 
     690    904.25104   -4080.3611 
     700    891.25892   -4072.5725 
     710    901.08649   -4075.4229 
     720          900   -4079.5516 
     730          900   -4073.6078 
     740          900   -4071.9927 
     750          900    -4079.027 
     760          900   -4067.3035 
     770    909.95587   -4077.7005 
     780    896.93833   -4073.3893 
     790    908.50733   -4077.8545 
     800    895.68238   -4072.7757 
     810          900   -4075.6582 
     820    902.47214   -4075.1094 
     830          900   -4073.8362 
     840          900   -4072.4378 
     850    896.26712   -4074.0313 
     860    906.54963   -4072.8794 
     870          900   -4084.6897 
     880    903.75441   -4071.7427 
     890    895.11204   -4076.1429 
     900       890.62   -4080.4068 
     910    896.95254   -4072.6586 
     920    908.76267   -4077.4806 
     930          900   -4083.0011 
     940    892.93327   -4073.9253 
     950          900   -4083.5869 
     960          900   -4079.5922 
     970    898.02981   -4075.1746 
     980    896.01825   -4083.3925 
     990    907.06814   -4076.8377 
    1000          900   -4076.2922 
    1010    895.87832   -4079.0821 
    1020    901.55248   -4074.4874 
    1030          900   -4077.4207 
    1040          900   -4082.5908 
    1050          900   -4072.7475 
    1060    903.42103    -4076.726 
    1070          900   -4078.3333 
    1080     902.4374   -4080.0463 
    1090          900   -4076.4356 
    1100          900   -4082.2605 
    1110          900   -4077.6224 
    1120          900   -4077.5896 
    1130          900   -4075.3013 
    1140          900   -4077.9828 
    1150          900    -4071.754 
    1160    899.06503   -4081.5923 
    1170          900   -4081.3389 
    1180    902.40818   -4078.2526 
    1190          900   -4081.7604 
    1200    901.53747   -4078.3106 
    1210          900   -4073.0947 
    1220    899.00901   -4081.2335 
    1230    908.76721   -4073.7793 
    1240    891.61829   -4076.4771 
    1250    898.14604   -4075.4228 
    1260    891.70358   -4078.2376 
    1270          900    -4077.244 
    1280    903.78641   -4076.7471 
