0          900   -4220.3822
10          900    -4159.431
20          900   -4080.6215
30          900   -4093.3368
40          900   -4072.2604
50          900   -4011.1483
60          900   -4009.8612
70          900   -4031.9518
80    909.31788   -4031.9004
90          900   -4067.5911
100          900   -4097.8276
110    891.86659   -4097.4263
120          900    -4103.218
130    908.90584   -4114.7684
140     890.1553   -4113.1071
150    906.73073   -4112.8216
160    904.02271   -4119.9652
170          900   -4103.9622
180    897.96505   -4085.8722
190          900   -4101.0818
200    890.45038   -4108.3414
210          900   -4087.0172
220          900   -4085.8659
230          900   -4107.5742
240          900   -4109.7693
250          900   -4098.7963
260    898.89583   -4097.2046
270    897.11168   -4095.7926
280     907.5283   -4094.4051
290    904.86817   -4103.1143
300    891.70021   -4101.3719
310     894.9717   -4090.2478
320          900   -4091.9725
330    903.23513   -4098.6099
340    898.13288   -4099.9137
350          900   -4101.2984
360    900.49232   -4101.3034
370    892.29418   -4094.6869
380          900   -4086.1251
390          900   -4087.5745
400    897.72018    -4087.572
410    899.23951   -4087.5662
420     909.4801   -4095.1818
430    906.59123   -4107.0498
440    908.09495   -4110.2192
450    906.17492   -4114.8222
460          900   -4122.9199
470    892.30225   -4119.6341
480          900   -4105.7254
490          900   -4092.8154
500          900   -4083.1733
510          900   -4071.2343
520    895.05839   -4066.0695
530    909.45575   -4067.8035
540    908.37755   -4076.6796
550    907.22293    -4087.823
560    906.51673   -4095.7678
570    906.65598   -4105.3221
580    902.34659   -4109.8286
590    898.64857   -4109.8236
600    905.94685   -4111.2724
610    902.18902    -4114.253
620    893.34156   -4109.5634
630          900   -4101.8274
640    904.62859   -4103.5588
650     904.9034   -4108.8121
660          900   -4107.0804
670    891.33123   -4102.0363
680    894.61922    -4095.601
690          900   -4088.3547
700     898.7826   -4086.8987
710    907.27946   -4088.3941
720          900   -4087.0316
730          900   -4077.8075
740          900   -4067.9801
750    907.77032   -4067.9825
760          900   -4080.3119
770          900   -4097.6883
780    902.26107   -4104.4004
790          900   -4105.7746
800          900   -4115.8855
810    903.45864   -4125.7479
820    891.19207   -4122.0238
830    894.20771   -4111.1779
840    890.64382   -4106.7904
850          900   -4102.2277
860    893.72555   -4100.9312
870    898.13764    -4098.071
880    895.37718   -4096.7406
890    898.18623    -4096.744
900    891.44599   -4095.0318
910    892.78378   -4086.1643
920    890.93823    -4081.425
930          900   -4086.1915
940    906.29046   -4087.9766
950    890.32148    -4087.969
960    905.13958   -4089.6623
970    904.97258   -4097.2242
980     905.9187    -4098.948
990    898.98841   -4097.5054
1000          900   -4104.6264
1010          900   -4115.4852
1020    891.74278   -4113.9943
1030          900   -4099.8363
1040          900   -4099.5949
1050    906.82205   -4106.0577
1060          900     -4102.29
1070          900   -4091.2282
1080    904.82686   -4091.3589
1090    902.41695   -4097.2337
1100    907.39197   -4097.2298
1110          900   -4100.1903
1120          900   -4108.3109
1130          900   -4108.2366
1140          900   -4099.4633
1150    891.50187   -4094.8593
1160          900   -4086.6097
1170    891.97868   -4082.0208
1180          900    -4082.028
1190    898.23731   -4083.3364
1200    897.22854   -4078.6796
1210          900    -4082.874
1220          900   -4094.6048
1230          900   -4101.1147
1240    907.27778   -4107.4372
1250    908.19893   -4118.1079
1260    903.29459   -4125.0819
1270    892.88265    -4123.369
1280    894.26047   -4120.6937
1290          900   -4117.7949
1300          900   -4107.0259
1310          900   -4090.2358
1320    896.29215    -4083.109
1330    890.18891   -4083.1193
1340          900   -4074.3594
1350    895.59589    -4069.019
1360    905.29499   -4072.3752
1370    902.86211   -4078.3456
1380    907.03364   -4079.7437
1390          900   -4086.0858
1400          900   -4097.6315
1410     908.5674   -4102.9229
1420    905.73341   -4107.4717
1430     909.2088   -4118.3747
1440     908.6421   -4124.1495
1450          900   -4119.0729
1460    896.00551   -4116.1292
1470    904.99512   -4117.5018
1480          900   -4109.5994
1490          900    -4091.328
1500          900   -4077.5988
1510     890.3294   -4075.8524
1520    895.41547   -4074.5425
1530    899.72924    -4074.539
1540          900   -4079.6844
1550          900   -4087.1925
1560          900   -4095.8909
1570          900   -4104.8324
1580    909.49926   -4111.6008
1590    903.57418   -4114.7777
1600          900     -4111.04
1610    896.63604    -4104.929
1620    892.88066   -4103.5753
1630    890.76961   -4100.4954
1640    892.27553   -4091.0581
1650     895.3907   -4084.2593
1660          900   -4085.5748
1670    909.01427    -4088.363
1680    899.66495   -4089.6606
1690     905.3667   -4092.6368
1700    907.65536   -4101.6054
1710    907.03763   -4111.0409
1720          900   -4119.6784
1730    897.25346   -4119.6774
1740          900   -4111.6886
1750          900    -4099.538
1760          900   -4089.8987
1770          900   -4080.5525
1780          900   -4070.7306
1790      902.921   -4069.4201
1800    904.60766    -4073.766
1810          900   -4081.8225
1820          900   -4094.0034
1830          900   -4110.6258
1840    902.42404    -4117.761
1850    892.96327   -4116.3496
1860    909.11104   -4115.0544
1870    893.07076   -4116.4805
1880     891.4632   -4107.3877
1890          900   -4097.8645
1900    909.59705   -4097.8717
1910    899.59032   -4100.9226
1920          900   -4096.1538
1930    899.97802   -4096.1537
1940    902.86706   -4100.5335
1950    895.43839   -4100.5348
1960          900   -4091.3533
1970    891.02809   -4084.7005
1980          900   -4080.0306
1990          900   -4077.3605
2000    897.68182   -4074.4516
2010    901.43445   -4074.4487
2020          900   -4083.5737
2030          900   -4096.2894
2040    904.63241   -4102.9297
2050          900   -4112.5779
2060          900   -4124.1437
2070    900.65512   -4125.5901
2080    894.99267   -4118.8892
2090    897.75566   -4115.8986
2100          900   -4111.6873
2110          900   -4100.3472
2120    898.79069   -4092.9561
2130    903.92044   -4095.9993
2140     896.2648   -4097.3685
2150          900   -4089.6922
2160    895.08924   -4085.0698
2170    901.19614   -4083.7613
2180          900   -4085.1492
2190    902.91349   -4086.5757
2200    900.68387   -4087.9007
2210    898.54292   -4086.5766
2220    890.85973   -4086.5748
2230    907.71666    -4086.575
2240          900   -4093.0425
2250          900    -4100.438
2260    906.59031   -4104.7772
2270    904.35728   -4104.7673
2280    908.50079   -4110.4414
2290    906.49662   -4122.0194
2300          900   -4122.9241
2310          900    -4110.726
2320    897.58046   -4103.1613
2330    893.38733   -4099.1164
2340          900   -4085.9691
2350    895.21157   -4076.6699
2360    908.78647   -4075.1308
2370    904.28653   -4082.9044
2380    908.55642   -4085.7718
2390          900   -4096.7963
2400    906.01036   -4107.2586
2410    908.81242   -4110.3242
2420    893.73595   -4109.0027
2430    901.35257   -4107.5787
2440          900   -4105.8584
2450          900   -4093.8025
2460          900   -4082.3927
2470          900   -4082.6027
2480          900   -4089.8801
2490    908.03199   -4091.3404
2500    909.99658   -4092.6619
2510          900   -4100.5042
2520     903.7168   -4106.7616
2530     903.8559   -4108.2901
2540    893.28876   -4108.2869
2550    894.28849   -4108.2881
2560    892.45579   -4108.2909
2570    895.15579   -4103.2792
2580    895.10982   -4098.3127
2590    892.79221   -4096.9444
2600    895.71184   -4092.5765
2610    894.69318   -4086.1241
2620    890.69537   -4083.0192
2630          900   -4086.1797
2640    894.64828   -4086.1748
2650    904.02007   -4084.8321
2660          900   -4095.1972
2670          900   -4105.5139
2680    905.45117   -4106.9096
2690          900   -4109.6708
2700    904.51697   -4115.0467
2710     903.1934   -4118.1481
2720          900   -4116.7072
2730    898.75185   -4115.4175
2740    893.99258   -4111.1034
2750     893.7456   -4102.6677
2760    892.85424    -4094.613
2770     890.5244   -4083.8166
2780    892.98804    -4072.077
2790    894.20838   -4068.6382
2800    891.24557   -4068.6419
2810    898.95749   -4065.7909
2820          900   -4074.3421
2830          900   -4092.1787
2840          900   -4103.8337
2850    907.19429   -4109.9391
2860      908.883   -4121.7368
2870     895.0127   -4127.1304
2880          900   -4115.9842
2890    891.69182   -4108.3878
2900    896.58113   -4104.2351
2910          900    -4096.433
2920    897.74636   -4090.4229
2930      905.125   -4090.4271
2940    908.62555   -4093.1112
2950    903.75956   -4095.8313
2960          900   -4100.5396
2970    907.58705   -4103.4597
2980          900   -4100.5649
2990    891.21224   -4096.2753
3000    897.91286   -4094.8842
3010          900   -4096.2611
3020    903.72478   -4096.2637
3030     892.1327    -4094.913
3040          900   -4090.7679
3050    899.20981   -4089.3851
3060    905.32812   -4090.7793
3070    900.56505   -4093.4953
3080    894.28019   -4093.4855
3090     909.7889   -4096.6838
3100    903.26245   -4101.4064
3110    907.88339   -4101.4051
3120    908.35643   -4101.4042
3130    904.34539   -4102.7076
3140    901.49558   -4102.7044
3150          900   -4105.8063
3160          900   -4113.5876
3170          900    -4113.526
3180    897.56807   -4108.5693
3190    890.58565    -4108.576
3200    895.48985   -4104.3472
3210          900   -4094.7023
3220          900   -4082.6463
3230          900   -4074.1197
3240    894.59624   -4069.6995
3250    903.17505   -4071.1499
3260          900   -4075.9046
3270    906.74529   -4082.2338
3280    908.56848   -4092.0854
3290    907.56902   -4103.0743
3300    905.71866   -4111.4872
3310    906.08389   -4119.1383
3320     904.9932    -4125.054
3330          900   -4123.2609
3340          900   -4112.7606
3350          900   -4102.2201
3360    895.52245   -4096.0096
3370    896.98973   -4091.1962
3380    894.23743   -4088.3328
3390       893.13   -4088.3349
3400    897.96324   -4088.3348
3410    904.86722   -4088.3341
3420    902.34722   -4091.1857
3430    904.50509   -4092.5891
3440    897.78981   -4091.0334
3450    898.16291    -4091.033
3460    909.92028   -4092.3938
3470    906.91345    -4093.856
3480          900   -4096.6832
3490    905.17537   -4102.6682
3500    902.47843   -4105.9165
3510          900   -4107.2146
3520    904.96045   -4110.3237
3530    901.57743   -4111.6461
3540    890.32342    -4110.077
3550    896.39579   -4105.6362
3560    896.02292   -4103.0079
3570          900     -4094.65
3580          900   -4090.2636
3590    896.49164   -4088.8591
3600    897.15343   -4087.5293
3610          900   -4088.8429
3620          900   -4090.1712
3630    904.70984   -4091.6403
3640    903.42003   -4094.6862
3650    909.24095   -4099.9078
3660      907.357   -4102.9367
3670    897.81638   -4102.9315
3680    898.86481    -4102.934
3690          900   -4101.5944
3700    890.75737   -4098.7788
3710    901.55755   -4097.2677
3720    909.62407   -4100.0157
3730    897.54121   -4100.0201
3740    900.26538   -4098.6878
3750    908.27468   -4100.0632
3760    900.78524   -4102.7073
3770    897.59284   -4101.3119
3780    908.11222   -4101.3159
3790    901.03541   -4102.6276
3800    893.82113   -4099.6593
3810          900   -4094.8673
3820    890.89586    -4093.417
3830    894.78291   -4092.0966
3840    897.74998   -4092.0975
3850    901.51436   -4092.0966
3860    907.61324   -4093.6309
3870          900   -4101.0395
3880    901.52013   -4102.5355
3890    894.33057   -4101.0823
3900    895.46129   -4099.7862
3910    900.01367   -4099.7904
3920          900   -4096.9864
3930    897.29695   -4094.0921
3940          900   -4097.1965
3950    903.83302   -4101.9931
3960    902.85457    -4106.494
3970    903.13595   -4109.1651
3980     902.9376   -4111.9686
3990    903.42409   -4113.4724
4000    893.24733   -4110.1723
4010    890.54438   -4107.0814
4020          900    -4097.543
4030          900   -4086.5307
4040          900   -4078.2977
4050      896.674   -4073.7505
4060    892.96394   -4070.4947
4070    900.17488   -4069.1835
4080     905.1861   -4072.4091
4090    909.89936   -4082.5092
4100     907.8239   -4094.5961
4110    907.51573   -4103.9173
4120    907.95824   -4114.3991
4130    905.13476   -4123.2658
4140    902.01698    -4126.572
4150    891.54757   -4125.1101
4160          900   -4118.6936
4170          900   -4107.3071
4180          900   -4094.3073
4190     896.8282    -4087.706
4200    894.93155   -4084.8278
4210    892.36642    -4082.033
4220    909.57878   -4082.0375
4230    906.47643   -4086.7711
4240    909.99909   -4092.0779
4250          900   -4098.5044
4260    906.76161   -4100.0122
4270    898.24277   -4098.4607
4280    899.29384   -4098.4647
4290    902.54445   -4098.4632
4300    907.11068   -4098.4653
4310    902.46141   -4098.4623
4320    905.30314    -4098.465
4330    895.94894   -4098.4641
4340    891.80793   -4097.1002
4350    892.69738   -4095.7189
4360    904.96208   -4094.3433
4370    901.09827   -4098.7923
4380      892.262   -4098.7813
4390    909.19862    -4100.512
4400          900   -4106.8232
4410    904.70882   -4109.6285
4420          900   -4112.4997
4430    896.75178   -4112.5027
4440          900   -4106.1495
4450          900   -4099.8644
4460    893.71038   -4095.0232
4470    890.03253   -4084.0606
4480          900   -4073.5672
4490    905.95575   -4076.2796
4500    904.80178   -4083.9841
4510    907.94694   -4088.5932
4520          900   -4097.1003
4530    904.24051   -4103.7254
4540    906.37212   -4108.0226
4550    906.05686   -4111.1493
4560    907.24644   -4112.6596
4570    896.91549   -4111.2402
4580    899.23612   -4108.3515
4590    896.72826   -4106.7462
4600          900   -4100.1549
4610    890.69523   -4098.6093
4620     890.7293     -4094.41
4630    892.02397    -4085.665
4640     890.3371   -4078.1538
4650    907.21369   -4081.5515
4660    900.69615    -4087.818
4670    893.12891    -4087.809
4680     906.7803   -4090.6988
4690    906.76327   -4100.4905
4700    906.81669   -4106.7392
4710    903.09985   -4108.2847
4720     891.2624   -4108.2805
4730    900.63672   -4108.2834
4740    901.08353   -4108.2853
4750    897.52429   -4105.3359
4760    896.14939   -4103.9697
4770    909.24058   -4103.9737
4780    904.90919   -4105.3376
4790    897.79893    -4105.336
4800    895.44391    -4103.927
4810          900   -4097.8114
4820    890.47243   -4092.3835
4830    890.57858   -4087.6114
4840    896.78156   -4084.5889
4850     907.5255   -4086.2038
4860          900   -4092.1876
4870    897.90203   -4093.4813
4880     904.0456   -4093.4782
4890    901.95265   -4097.5664
4900     909.9553    -4097.565
4910    902.18891   -4098.8575
4920    905.48104    -4100.233
4930    890.06561   -4100.2306
4940          900   -4095.3992
4950    900.60757   -4095.3992
4960    903.61224   -4098.5657
4970    902.58144   -4103.0539
4980    906.93798   -4104.4411
4990          900   -4107.1387
5000    909.72987   -4109.9774 
