# # Free energy [meV] +- error; FC gradient +- error; Structure gradient +- error; Kong-Liu effective sample size
-1.607577329403079887e+02 2.184851073974526381e-01 5.246071057259262034e+02 5.532585465088993715e+02 0.000000000000000000e+00 7.925622001499067609e-12 4.986874175768572570e+01
-1.607679403831280638e+02 2.158988209206759157e-01 3.797436767380368110e+02 5.478763418523619748e+02 0.000000000000000000e+00 7.911402846807254516e-12 4.940216241051881951e+01
-1.607747633248260399e+02 2.143936375801100136e-01 2.295202455740732148e+02 5.440690776299828713e+02 0.000000000000000000e+00 7.880354230977460406e-12 4.861084549016143797e+01
-1.607776019877419742e+02 2.138410500948792481e-01 1.043810429966993212e+02 5.421848811270540409e+02 0.000000000000000000e+00 7.832991212464637647e-12 4.775091358865667956e+01
-1.607395017053071911e+02 3.058148352977647644e-01 5.421682898795395431e+02 5.344654097622207019e+02 0.000000000000000000e+00 7.979537883618682508e-12 4.990007932474201624e+01
-1.607590865169370886e+02 3.056121298721764523e-01 4.122095473754806108e+02 5.344697971224055664e+02 0.000000000000000000e+00 7.985709463136223869e-12 4.951437475560973667e+01
-1.607795426744897611e+02 3.066550583195559732e-01 2.702615248432264252e+02 5.363800775845339786e+02 0.000000000000000000e+00 7.995971686423745603e-12 4.877039439882781835e+01
-1.607989873845932323e+02 3.089403119796464980e-01 1.391860880989035536e+02 5.398185995575967127e+02 0.000000000000000000e+00 8.019071052172412446e-12 4.779308439840566081e+01
-1.608152340402767493e+02 3.112939397493522109e-01 4.826190756745601362e+01 5.432075666928438977e+02 0.000000000000000000e+00 8.059579172579814328e-12 4.695937409098268489e+01
-1.606730008036720108e+02 2.869211064842431824e-01 4.462579537923617750e+02 5.446946135551218049e+02 0.000000000000000000e+00 9.254167793805495495e-12 4.990532577608684761e+01
-1.606778920376523558e+02 2.876851962465848955e-01 3.297723864106253586e+02 5.424443756400560233e+02 0.000000000000000000e+00 9.167543598092551789e-12 4.954079366015667318e+01
-1.606801124182315164e+02 2.899185675986497013e-01 2.071911754808596129e+02 5.415526425089094573e+02 0.000000000000000000e+00 9.065663040436122924e-12 4.884027131574838165e+01
-1.606787780178981109e+02 2.933691348010224464e-01 1.004454385595339687e+02 5.421878780409518868e+02 0.000000000000000000e+00 8.965778511148979538e-12 4.792448315246310386e+01
-1.606882663626588794e+02 2.565645848921916938e-01 4.498716010350416354e+02 5.809688916424338458e+02 0.000000000000000000e+00 1.015120536001746384e-11 4.993384809936181767e+01
-1.607009503403598671e+02 2.537283693855305611e-01 3.411493593776632451e+02 5.799117101978110895e+02 0.000000000000000000e+00 1.017286726199319929e-11 4.967521280991422117e+01
-1.607138897341642405e+02 2.509882891348877987e-01 2.208964772733460222e+02 5.800182160532355056e+02 0.000000000000000000e+00 1.017836636142350753e-11 4.916925037051523617e+01
-1.607249003926740443e+02 2.487372932353278110e-01 1.105495775671832064e+02 5.813554442824355419e+02 0.000000000000000000e+00 1.015164499820449119e-11 4.849189337857330884e+01
-1.605382636546078174e+02 3.130058158821375502e-01 3.961628590386478095e+02 5.877580307358523442e+02 0.000000000000000000e+00 9.985341747427327881e-12 4.992269954132130039e+01
-1.605526566707038114e+02 3.058924178596739707e-01 2.947003471357666626e+02 5.867595377659432643e+02 0.000000000000000000e+00 1.000382696292192639e-11 4.962379290408204469e+01
-1.605659219806182136e+02 2.991585267871454401e-01 1.867655079217898049e+02 5.871291860565021352e+02 0.000000000000000000e+00 1.001637962316384924e-11 4.906871094150689316e+01
-1.605758372711308937e+02 2.943907970138293639e-01 9.157002382931671036e+01 5.888518500213547213e+02 0.000000000000000000e+00 1.002339184615670039e-11 4.842984234172563873e+01
-1.609845895845924701e+02 2.336178546413775481e-01 5.567148502229326823e+02 5.321982607171460131e+02 0.000000000000000000e+00 8.846526429866152714e-12 4.987941416896904201e+01
-1.610093144923866078e+02 2.396533211009862219e-01 4.323173564267389111e+02 5.368088580778205596e+02 0.000000000000000000e+00 8.819370235318573211e-12 4.937555280419396553e+01
-1.610365675373048759e+02 2.479304632427137556e-01 2.899712842096412828e+02 5.439310469312339364e+02 0.000000000000000000e+00 8.800979841812742235e-12 4.831808095722992391e+01
-1.610630664214249350e+02 2.575191307690521403e-01 1.521715125063994662e+02 5.524427302925909089e+02 0.000000000000000000e+00 8.813321096518559250e-12 4.683767373884568030e+01
-1.610849897426482471e+02 2.654903279973634955e-01 5.343034108562056161e+01 5.588825442544009547e+02 0.000000000000000000e+00 8.877546319387478339e-12 4.556149107132007003e+01
-1.608507253942417208e+02 3.172163937048280147e-01 5.755087189491531490e+02 5.306640672935798193e+02 0.000000000000000000e+00 9.154663690633683074e-12 4.985120519358525826e+01
-1.608642099067739650e+02 3.039274095230904416e-01 4.297728929342632114e+02 5.267535457482537140e+02 0.000000000000000000e+00 9.183858926137080711e-12 4.931811327725082350e+01
-1.608692647965550861e+02 2.944283831599583401e-01 2.776163927195099177e+02 5.251819666125034018e+02 0.000000000000000000e+00 9.208940371945735302e-12 4.836896357755443177e+01
-1.608644230818915730e+02 2.895216119979747704e-01 1.411923610505324120e+02 5.260215342714817552e+02 0.000000000000000000e+00 9.217437007450500026e-12 4.720127061590535789e+01
-1.608532755671135419e+02 2.882108370347883364e-01 4.565787154509246193e+01 5.279354905109853462e+02 0.000000000000000000e+00 9.203230225921586521e-12 4.622865407476177779e+01
