# T [K]; SSCHA mode [cm-1]; Free energy hessian [cm-1]
5.000000000000000000e+01 1.975069418595403548e+01 -7.816043030702158667e+00
1.000000000000000000e+02 2.937467189192025074e+01 -8.097305596239118941e+00
1.500000000000000000e+02 3.624905618914770855e+01 5.036017493735521988e+00
2.000000000000000000e+02 3.787339481764772842e+01 2.356266767776168791e+01
2.500000000000000000e+02 3.927863366069749418e+01 2.426246468411519785e+01
3.000000000000000000e+02 4.061403993357247799e+01 1.202776842695462456e+01
